0,-1.758
100717,6.737
101848,17.8
105337,21.89
110137,13.57
113379,20.88
135855,-1.366
180696,-2.542
189106,21.72
198407,17.08
221150,0.0
296595,5.849
353105,2.05
364065,14.74
490973,-3.908
617417,-2.051
629206,17.7
653775,-6.251
697465,-7.142
715176,9.38
744282,-1.171
792804,6.542
794635,11.23
798053,5.758
802495,16.5
803224,11.81
805755,12.39
806984,10.54
809664,10.93
823158,-6.348
872222,-4.99
893745,17.29
911438,-9.66
959501,1.759
979091,8.98
1045555,2.537
1062786,14.83
1070715,7.706
1084726,-6.446
1138074,-0.196
1141034,9.01
1145138,25.75
1172572,-9.27
1220138,4.105
1229089,31.79
1239449,29.66
1255613,1.364
1313323,5.666
1319832,13.78
1321552,10.36
1349423,-10.07
1388021,-11.06
1397422,8.42
1399602,9.99
1400202,17.74
1402302,15.96
1404722,18.99
1433722,-7.031
1477430,1.466
1490867,12.99
1540169,-2.635
1592489,15.68
1609977,1.561
1678308,3.025
1750078,4.004
1755818,9.18
1816646,-6.936
1840057,36.06
1860156,-2.73
1927840,9.76
1928731,20.04
1935328,5.946
1981914,-14.38
1996545,-4.794
2013720,16.92
2037086,-12.8
2103402,6.837
2105533,16.42
2115882,-0.683
2164447,-16.25
2185312,4.794
2214215,-15.17
2257580,-8.13
2269291,-1.271
2324254,-9.78
2361254,2.63
2363694,14.65
2371425,3.315
2379645,-9.47
2425253,-11.26
2433658,25.76
2440964,32.81
2441673,26.12
2444634,33.98
2445664,28.08
2448693,20.23
2450779,9.17
2454293,13.49
2460369,-1.756
2499999,-14.97
